city,year,month,pressure_mean,rel_hum_mean,temp_mean,temp_dew_mean,visib_mean,wind_chill_mean,wind_dir_mean,wind_spd_mean,pressure_sd,rel_hum_sd,temp_sd,temp_dew_sd,visib_sd,wind_chill_sd,wind_dir_sd,wind_spd_sd,pressure_min,rel_hum_min,temp_min,temp_dew_min,visib_min,wind_chill_min,wind_dir_min,wind_spd_min,pressure_max,rel_hum_max,temp_max,temp_dew_max,visib_max,wind_chill_max,wind_dir_max,wind_spd_max,snow_grnd_sum,total_precip_sum,total_rain_sum,total_snow_sum,snow_grnd_sd,total_precip_sd,total_rain_sd,total_snow_sd,snow_grnd_min,total_precip_min,total_rain_min,total_snow_min,snow_grnd_max,total_precip_max,total_rain_max,total_snow_max,precip,temp,date
Toronto,2010,03,99.42057795698925,60.78763440860215,4.254166666666666,-3.386290322580645,22.528225806451616,-7.244897959183674,22.28060522696011,17.553763440860216,0.4792415658483053,19.242325426038295,4.923726045797948,4.924225302877574,4.079233305180659,2.5362895904798872,12.607267381069084,8.77870982822285,98.44,18,-6.7,-17.6,3.2,-15,1,0,100.63,100,18.7,6.5,24.1,-2,36,50,2,62.6,62.6,0,0.24973103811470737,5.389212642235026,5.389212642235026,0,0,0,0,0,1,21.6,21.6,0,62.6,4.3,2010-03-15
Toronto,2010,04,99.27845833333333,54.13472222222222,10.559027777777779,0.8252777777777778,23.044305555555557,-5,22.994091580502214,17.229166666666668,0.8944803611489881,18.952760685820163,4.854168350474556,4.86594992054677,3.961841048832389,1.4142135623730951,10.16651135860371,10.608810172136572,97.33,21,-0.7,-10.4,0.4,-6,1,0,101.5,100,23,13.2,24.1,-4,36,54,0,36.2,36.2,0,0,3.4499308672067253,3.4499308672067253,0,0,0,0,0,0,14.4,14.4,0,36.2,10.6,2010-04-15
Toronto,2010,05,99.4958870967742,63.916666666666664,16.086155913978494,8.642069892473119,23.13440860215054,NaN,20.358229598893498,15.508064516129032,0.6816206782458168,17.226495029472765,6.743312065466527,5.928553214728949,3.274921868276807,NaN,10.424920768937481,10.5373751020637,97.52,23,0.7,-6.2,1.2,Inf,1,0,100.83,100,31.4,19.5,24.1,-Inf,36,65,0,51,51,0,0,4.789351988851754,4.789351988851754,0,0,0,0,0,0,26,26,0,51,16.1,2010-05-15
Toronto,2010,06,99.18054166666667,73.55555555555556,19.235972222222223,13.916527777777778,21.568472222222223,NaN,22.071428571428573,15.922222222222222,0.5413336551674646,17.31013746964622,3.9651433842475075,4.342648948275889,5.629795352896938,NaN,10.328954855151352,9.303688266533916,97.62,24,8.2,-1.4,1.2,Inf,1,0,100.2,100,29.4,22.2,24.1,-Inf,36,52,0,191.6,191.6,0,0,11.883797527649186,11.883797527649186,0,0,0,0,0,0,53.2,53.2,0,191.6,19.2,2010-06-15
Toronto,2010,07,99.3845430107527,70.1989247311828,23.544758064516127,17.4369623655914,22.778494623655916,NaN,24.323162274618586,14.150537634408602,0.4001581864596237,14.589887496016308,4.225485001103575,4.011758211823029,3.1735735689940268,NaN,8.797703550581142,7.74398040741316,98.59,34,11.3,3.7,3.2,Inf,1,0,100.64,100,33.8,24.6,24.1,-Inf,36,46,0,89.6,89.6,0,0,8.029419025836996,8.029419025836996,0,0,0,0,0,0,39,39,0,89.6,23.5,2010-07-15
Toronto,2010,08,99.42049731182796,73.56989247311827,22.428225806451614,17.1125,22.457661290322584,NaN,20.469529085872576,13.401881720430108,0.4203730253920745,14.889741271869038,4.193754129489037,3.7375641714085712,3.8854209211333726,NaN,9.374459181063857,7.797645826671789,98.25,37,10.7,6,2.4,Inf,1,0,100.4,100,34.2,23.9,24.1,-Inf,36,43,0,58.6,58.6,0,0,5.40538958439998,5.40538958439998,0,0,0,0,0,0,24,24,0,58.6,22.4,2010-08-15
Toronto,2010,09,99.2959861111111,76.63333333333334,16.603194444444444,12.139861111111111,22.794583333333335,NaN,21.915714285714287,16.868055555555557,0.5557554467891072,14.996578191070448,4.868236387586485,3.873095742990188,3.911028747313016,NaN,9.484723591458874,10.465418600234482,97.71,35,6.9,4.4,0.2,Inf,1,0,100.22,100,32.4,22.9,24.1,-Inf,36,54,0,88.2,88.2,0,0,6.611828480992906,6.611828480992906,0,0,0,0,0,0,27.2,27.2,0,88.2,16.6,2010-09-15
Toronto,2010,10,99.24142473118279,73.56317204301075,10.358333333333333,5.450940860215054,22.385080645161292,-4,23.757201646090536,17.248655913978496,0.6180753021423575,16.486098018598586,4.146916403455153,4.084837100029703,5.183435205714981,0,10.231659059190427,9.765004581480298,97.55,35,-0.6,-5.5,0.2,-4,1,0,100.71,100,23.4,17.1,24.1,-4,36,56,0,57.2,56.8,0.4,0,3.6956585980198815,3.701566073684146,0.07184212081070997,0,0,0,0,0,12.2,12.2,0.4,57.2,10.4,2010-10-15
Toronto,2010,11,99.7142361111111,76.15138888888889,4.484166666666667,0.42236111111111113,21.733055555555556,-5.7073170731707314,19.992603550295858,15.141666666666667,0.9427220521865801,14.571988036719505,3.7792897869127695,4.760165900106675,5.161421201056135,2.3959214566881135,10.647271465306423,11.197403707617998,96.99,35,-3.9,-11.8,0.2,-10,1,0,101.29,100,16.3,13,24.1,-1,36,61,0,66.2,66.2,0,0,5.565034518797013,5.565034518797013,0,0,0,0,0,0,26.6,26.6,0,66.2,4.5,2010-11-15
Toronto,2010,12,99.28579301075268,77.01209677419355,-3.5673387096774194,-7.080645161290323,20.0502688172043,-11.439739413680782,26.13783783783784,20.521505376344088,0.6970535297348576,9.3761596773303,4.2188158178936614,4.848812662910733,6.112060308905644,4.418054010199638,9.275073214811245,10.119185828035404,96.82,43,-13.9,-18.1,0,-26,1,0,100.51,100,10,10,24.1,-3,36,57,20,36.8,30.2,7,0.6607262215055085,3.9671771606087756,3.8296185834393057,0.513139189652271,0,0,0,0,2,20,19,1.8,36.8,-3.6,2010-12-15
Toronto,2011,01,99.41797043010753,76.41666666666667,-6.59758064516129,-10.15739247311828,19.613709677419354,-13.480176211453745,23.79532967032967,15.973118279569892,0.8870630199021227,11.365388257633223,5.325574504442738,6.1379124711827044,7.261849291302922,5.62269330204875,10.037652917626927,8.374275032649988,97.16,29,-20.3,-28.3,0.2,-32,1,0,101.43,100,11.8,11.8,24.1,-3,36,52,320,42,11.399999999999999,43.8,6.973220665633126,2.163151822330465,1.6083919706286751,2.5345271663545543,0,0,0,0,21,8.6,8.6,11.2,42,-6.6,2011-01-15
Toronto,2011,02,99.43258928571429,71.99255952380952,-4.679910714285715,-9.134821428571428,19.242113095238096,-13.289272030651341,21.109256449165404,19.65029761904762,0.7922364489986529,13.179883669004566,5.728377188009851,6.446760664699418,7.375219130787249,5.7365916307631055,9.921893566184488,12.605845162109622,96.88,39,-17.4,-22.7,0.2,-27,1,0,101.11,98,10.4,7.8,24.1,-2,36,65,261,47,13.899999999999999,45,7.703070919269897,3.393278447805105,2.4023880315153616,3.398248848759495,0,0,0,0,21,12.7,12.7,12.8,47,-4.7,2011-02-15
Toronto,2011,03,99.8500940860215,70.97715053763442,-0.2764784946236559,-5.216801075268817,20.39744623655914,-10.609970674486803,22.571428571428573,18.272849462365592,0.8351396699895647,16.557197715087547,5.106146294222543,6.143532198080749,7.23214422035562,3.941157675438386,11.397186223025358,9.446143406059058,97.55,34,-12,-18.1,0.2,-22,1,0,101.72,100,15.2,10.7,24.1,-2,36,59,38,91.4,62.8,29.4,2.459128265861094,5.514095330317382,4.377135116483952,2.8663415669620784,0,0,0,0,12,21.6,18.4,12.6,91.4,-0.3,2011-03-15
Toronto,2011,04,99.09230876216968,68.93880389429764,6.702086230876217,0.8809457579972183,20.89095966620306,-4.380952380952381,19.92131616595136,19.522948539638385,0.9518632713068359,18.64733947026835,4.593068362067593,5.781127319786593,6.040219336651722,1.1608699529314415,10.456121470324849,12.533596708335917,96.79,21,-1.4,-14.8,0.2,-6,1,0,101.16,100,22.5,15.8,24.1,-2,36,82,0,96.6,93.4,3.1999999999999997,0,5.325112917695445,5.286986843662226,0.5138987779932819,0,0,0,0,0,23,23,2.8,96.6,6.7,2011-04-15
Toronto,2011,05,99.34958333333333,75.35215053763442,13.987096774193548,9.251209677419356,19.445564516129032,NaN,16.66016713091922,14.227150537634408,0.4979616200182655,17.69502886442897,4.7616367523448995,5.496725920302101,7.316910607514773,NaN,11.021918114015211,7.953990471038924,98.09,26,2.9,-3.4,0.2,Inf,1,0,100.26,100,29.6,21,24.1,-Inf,36,39,0,142,142,0,0,7.537701654785703,7.537701654785703,0,0,0,0,0,0,27.2,27.2,0,142,14,2011-05-15
Toronto,2011,06,99.24255555555555,66.49305555555556,19.36,12.465,22.592916666666667,NaN,21.23728813559322,15.5,0.44952841582165126,16.121839871162415,4.142763182611873,4.1753062399657,3.8227293795921264,NaN,10.440247954889564,8.966170386777668,98.03,29,9.4,2.2,3.2,Inf,1,0,100.37,97,33.3,22.3,24.1,-Inf,36,59,0,59,59,0,0,5.296214219371348,5.296214219371348,0,0,0,0,0,0,21.2,21.2,0,59,19.4,2011-06-15
Toronto,2011,07,99.2778494623656,60.02150537634409,24.548387096774192,15.754435483870967,23.383467741935487,NaN,22.888736263736263,15.100806451612904,0.353956980337617,15.216944224767177,4.339027259254002,3.629886665509795,2.693076376141832,NaN,9.581618380024114,8.634607471443445,98.34,27,13.2,6.4,2,Inf,1,0,99.98,97,37.5,24.4,24.1,-Inf,36,43,0,32.4,32.4,0,0,3.0853242627723283,3.0853242627723283,0,0,0,0,0,0,13.2,13.2,0,32.4,24.5,2011-07-15
Toronto,2011,08,99.1054435483871,67.96639784946237,21.88736559139785,15.213575268817204,23.190725806451614,NaN,21.75177304964539,13.994623655913978,0.4824347369429314,16.135369471322683,3.7646941783460472,3.105188834552594,3.2681270042386017,NaN,10.940798871582487,8.517575724597796,97.9,32,12.1,7.5,0.8,Inf,1,0,100.13,100,31.3,22.3,24.1,-Inf,36,50,0,72.2,72.2,0,0,5.046859984081659,5.046859984081659,0,0,0,0,0,0,15.8,15.8,0,72.2,21.9,2011-08-15
Toronto,2011,09,99.49929166666666,75.94436717663422,17.63652777777778,13.043671766342142,21.877916666666668,NaN,17.82463768115942,13.276388888888889,0.6318742004668154,14.092204066135118,4.450455012515082,4.544007763534876,4.83918274847697,NaN,10.67366448034256,7.624351461154867,97.76,38,6.5,1.2,0.4,Inf,1,0,100.99,100,30,23.1,24.1,-Inf,36,43,0,85,85,0,0,5.305321553083205,5.305321553083205,0,0,0,0,0,0,22.2,22.2,0,85,17.6,2011-09-15
Toronto,2011,10,99.42120967741936,76.52284946236558,10.84018817204301,6.631720430107527,22.26478494623656,-2.6666666666666665,19.418670438472418,14.728494623655914,1.02598900931145,13.299106496016268,5.242944162470979,4.71528704267487,4.618468596235786,0.8660254037844387,10.420756794371457,9.956781163403509,96.75,40,-1.7,-3.3,1.2,-4,1,0,101,99,27.1,15.9,24.1,-2,36,52,0,119.2,119.2,0,0,8.114137403720227,8.114137403720227,0,0,0,0,0,0,34.2,34.2,0,119.2,10.8,2011-10-15
Toronto,2011,11,99.52813888888889,74.33472222222223,6.928055555555556,2.3965277777777776,21.995833333333334,-5.403846153846154,20.574679943100996,16.459722222222222,0.7448707368524216,14.788651625173362,4.743307015507501,4.774098713365432,4.70010615984036,1.706499862229364,9.326907838791756,9.021596090960543,97.71,37,-3.2,-7.4,1,-8,1,0,101.04,100,18.1,12.3,24.1,-1,36,52,0,98,96.39999999999999,1.6,0,9.353197252842191,9.365223024512046,0.29211869733608864,0,0,0,0,0,48.8,48.8,1.6,98,6.9,2011-11-15
Toronto,2011,12,99.79514784946237,78.81989247311827,0.823521505376344,-2.577822580645161,20.663306451612904,-8.149812734082397,22.209431345353675,15.369623655913978,0.842414641159598,12.693925889856562,4.4347699929668725,5.24903170876791,6.334038051925675,4.122197152404998,9.256182308391667,8.97801663123422,97.28,42,-12.1,-15.3,0.4,-19,1,0,101.34,100,13.7,11.7,24.1,-1,36,48,6,52,43.6,8.2,0.6010743070375286,2.9324289906059513,2.685508702135839,0.7786947999042048,0,0,0,0,3,12.2,11.6,3.2,52,0.8,2011-12-15
Toronto,2012,01,99.2333064516129,75.44623655913979,-1.522983870967742,-5.431048387096774,20.57755376344086,-10.728155339805825,21.83746556473829,17.135752688172044,0.9294523388754035,12.867470721774643,5.4454269126344155,6.431573027234797,6.54797341048774,5.526655909564194,8.702026790204304,9.660403911822854,96.9,38,-16.2,-25.6,0.2,-27,1,0,101.18,100,10,8.4,24.1,-1,36,56,12,54.199999999999996,37.6,16.2,0.8823234234995202,2.897340270862449,2.7173199953242984,1.0803424387416412,0,0,0,0,4,9.6,9.6,4.8,54.199999999999996,-1.5,2012-01-15
Toronto,2012,02,99.55685344827586,73.0617816091954,-0.29813218390804597,-4.7139367816091955,21.064942528735635,-8.140718562874252,23.88679245283019,16.75287356321839,0.8932454841970663,12.418618152648934,3.66900052487963,4.145493316743275,5.938706663173786,4.509045372671193,8.354706392914327,9.532337559940505,96.63,37,-13.5,-18.4,0.8,-25,1,0,101.13,100,10.2,6.7,24.1,-1,36,56,11,26.6,14.2,12.6,1.0827805840074192,2.2434140063619306,1.9135503329798487,1.067800095680355,0,0,0,0,5,11,10.2,5,26.6,-0.3,2012-02-15
Toronto,2012,03,99.6357123655914,67.33333333333333,6.617069892473118,0.5,20.946236559139788,-10.520325203252032,20.617559523809526,16.393817204301076,0.8163566950964811,18.165432887669155,7.541214992944147,8.018360492009046,6.268877758238164,4.634775170057608,9.602122902199302,12.065523866083966,96.63,29,-14,-18.5,0.2,-22,1,0,101.41,100,25.5,15.2,24.1,-3,36,56,1,18,15.6,2.4,0.17960530202677502,1.220223846906436,1.1476015193924365,0.24591282658610947,0,0,0,0,1,5,5,1.2,18,6.6,2012-03-15
Toronto,2012,04,99.35727777777778,57.62916666666667,7.245416666666666,-1.3218055555555555,22.829305555555557,-3.5,25.646892655367232,18.431944444444444,0.7810467499790982,18.64468988900121,4.8918718419659895,5.499516687928458,3.8246058734610107,0.9660917830792959,10.638041420632984,10.292432457586903,97.03,18,-1.9,-14.7,3.2,-5,1,0,100.75,95,25.5,15.5,24.1,-2,36,61,0,43.6,41.8,1.8,0,3.434082052052613,3.2718162554146284,0.2298425248009962,0,0,0,0,0,14.6,13.4,1.2,43.6,7.2,2012-04-15
Toronto,2012,05,99.46806451612903,61.439516129032256,16.82029569892473,8.683333333333334,22.711155913978494,NaN,21.194524495677232,12.44489247311828,0.49119681470007726,18.162985678465215,5.342231694877911,5.140302494533502,3.8882293655091815,NaN,10.726209568491154,7.64907832231344,98.36,25,4.3,-3.6,0.2,Inf,1,0,100.25,100,31,19.9,24.1,-Inf,36,41,0,44.4,44.4,0,0,3.8737051253095487,3.8737051253095487,0,0,0,0,0,0,15.6,15.6,0,44.4,16.8,2012-05-15
Toronto,2012,06,99.25483333333334,64.00555555555556,20.67652777777778,13.076527777777779,23.042916666666667,NaN,22.779685264663804,14.911111111111111,0.5363649091022574,16.111830058722,5.432533906435198,3.9770785049523694,3.4209214520890594,NaN,9.36188023956712,8.335982888944294,97.9,29,9.3,4,3.2,Inf,1,0,100.49,99,34.2,22.4,24.1,-Inf,36,48,0,76.4,76.4,0,0,6.936148853617558,6.936148853617558,0,0,0,0,0,0,37.4,37.4,0,76.4,20.7,2012-06-15
Toronto,2012,07,99.35869623655914,60.08467741935484,24.246908602150537,15.46478494623656,23.661424731182798,NaN,22.00418410041841,13.288978494623656,0.42192827133295613,15.408028937876669,4.058547448124047,3.4091708644917347,2.1970256688875773,NaN,10.928857515903994,7.198294027709749,98.12,25,15.2,7.3,0.8,Inf,1,0,100.15,100,36.2,23.1,24.1,-Inf,36,43,0,100,100,0,0,8.630757701072579,8.630757701072579,0,0,0,0,0,0,39.8,39.8,0,100,24.2,2012-07-15
Toronto,2012,08,99.39728494623655,68.14247311827957,21.78481182795699,15.181451612903226,22.943951612903227,NaN,22.842998585572843,12.150537634408602,0.3796650000145743,15.888444290670556,4.143031310970537,3.5164034054943625,3.1888122020754324,NaN,9.140977443148225,7.024389330823779,98.44,32,11.1,6.1,3.2,Inf,1,0,100.3,100,32.6,23.1,24.1,-Inf,36,39,0,52.400000000000006,52.400000000000006,0,0,4.4884559214878985,4.4884559214878985,0,0,0,0,0,0,21.6,21.6,0,52.400000000000006,21.8,2012-08-15
Toronto,2012,09,99.49601388888888,69.825,16.62611111111111,10.726944444444445,22.924583333333334,NaN,22.295815295815295,12.172222222222222,0.566725533328718,14.795121456586962,5.139728960225176,4.625017727707675,4.113070667145758,NaN,10.013744735063622,6.830823176124765,97.77,36,4.1,2.6,0.6,Inf,1,0,100.44,100,28.7,21.5,24.1,-Inf,36,43,0,121,121,0,0,10.214807822498406,10.214807822498406,0,0,0,0,0,0,44,44,0,121,16.6,2012-09-15
Toronto,2012,10,99.25573924731182,78.70564516129032,10.29489247311828,6.515725806451613,20.86720430107527,-2.25,20.59046283309958,15.063172043010752,0.7879769430240465,13.704953682440886,4.541698621437219,4.594004813471274,5.819323149458863,0.9574271077563381,9.941571944864796,10.026615382818107,96.93,35,-1.5,-6.8,0.2,-3,1,0,100.97,100,23.6,17.1,24.1,-1,36,56,0,126.4,126.4,0,0,6.103917303798676,6.103917303798676,0,0,0,0,0,0,21.2,21.2,0,126.4,10.3,2012-10-15
Toronto,2012,11,100.03931944444444,71.35416666666667,3.5195833333333333,-1.3616666666666666,20.324444444444445,-6.049180327868853,21.29837518463811,13.55,0.8376735836368,12.64518948482358,4.245264706350113,4.678908672966197,6.455816428222411,2.2336733967270526,10.745422047979574,8.674952353241778,97.65,42,-5.6,-12.5,0,-12,1,0,101.64,100,19.3,12.6,24.1,-2,36,48,0,10.2,10.2,0,0,1.0701595111525875,1.0701595111525875,0,0,0,0,0,0,5.6,5.6,0,10.2,3.5,2012-11-15
Toronto,2012,12,99.42024193548387,76.32123655913979,1.0725806451612903,-2.7276881720430106,20.3130376344086,-7.80448717948718,19.97222222222222,15.385752688172044,0.8489440487547074,11.068502256875218,4.355615586824687,5.288715433220814,6.288752113304574,3.133202402086339,10.998637192381182,9.14267712754524,96.92,48,-7,-12.9,1.2,-15,1,0,100.81,98,16,12.3,24.1,-2,36,54,31,58.4,43.2,16.2,2.3944379994757297,3.302433120614108,3.0904083315824105,1.4493009067407534,0,0,0,0,8,13,13,5,58.4,1.1,2012-12-15
Toronto,2013,01,99.63916666666667,75.61827956989248,-2.179704301075269,-6.04005376344086,19.693010752688174,-12.061363636363636,23.01825842696629,16.377688172043012,0.9442703060811628,13.375596558957943,6.9165340684076115,7.891263581475034,7.155459252506813,5.88681070508388,8.017453064620266,10.979662443828838,96.22,46,-20.7,-26.3,0.2,-29,1,0,101.46,100,14.8,12.7,24.1,-2,36,56,53,66.4,54.2,14.4,2.003223209182255,5.906198675603363,5.859685484605349,1.198206545104467,0,0,0,0,6,29.8,29.8,6.2,66.4,-2.2,2013-01-15
Toronto,2013,02,99.39233630952381,77.42410714285714,-4.190476190476191,-7.663095238095238,19.373214285714287,-12.26,21.897798742138363,16.90922619047619,0.7287852334766421,11.519317635360625,4.893619290259672,5.478197507511362,7.648760929152543,5.10263917040396,10.197603309458037,9.838446347062247,97.84,39,-16.5,-20.1,0.4,-27,1,0,100.84,100,6.6,6,24.1,-1,36,50,167,92,23.9,65.3,6.07046366437763,6.429890517224385,2.1977230882180705,5.286044069506222,1,0,0,0,23,23.2,8.4,22.4,92,-4.2,2013-02-15
Toronto,2013,03,99.39381720430107,68.97177419354838,0.14879032258064517,-5.162096774193548,21.890591397849462,-9.46031746031746,23.922131147540984,17.118279569892472,0.6462195260338663,13.545417707061226,4.708798629948288,4.292936250883358,4.906374316789714,3.036429898787613,10.619688596002888,8.072483827910949,98.09,29,-8.9,-17,1.2,-17,1,0,100.88,97,12.9,6.2,24.1,-1,36,44,85,21.6,13.8,8.2,4.640170556746692,1.7932250037233186,1.7171369018761857,0.5122163521382831,0,0,0,0,13,9.4,9.4,1.8,21.6,0.1,2013-03-15
Toronto,2013,04,99.68469444444445,67.95833333333333,6.023472222222222,0.12555555555555556,21.77625,-7.670329670329671,19.073033707865168,17.52777777777778,0.82941416795211,17.334665037463452,5.46653662728233,6.351913160897683,4.960506596650259,2.2313670202364233,9.263011318574142,9.920087125304711,97.26,24,-6,-13.3,0.8,-12,1,0,101.74,100,21.9,17.3,24.1,-1,36,54,0,110.4,102.60000000000001,2.2,0,5.955605878440108,5.84709771802541,0.30842573949268454,0,0,0,0,0,19.6,19.6,1.6,110.4,6,2013-04-15
Toronto,2013,05,99.59958333333333,63.73924731182796,15.291129032258064,7.62741935483871,22.470026881720432,NaN,19.69625520110957,15.028225806451612,0.6337662964244984,20.750372192692225,6.0034267302546045,6.663423457490714,4.456718973644579,NaN,9.790335362619583,9.719096883121663,97.91,17,1.3,-7.1,0.2,Inf,1,0,100.8,100,30.3,21.6,24.1,-Inf,36,57,0,76.2,75.60000000000001,0.4,0,6.01535669175422,6.015850032447886,0.07184212081071001,0,0,0,0,0,28.6,28.6,0.4,76.2,15.3,2013-05-15
Toronto,2013,06,99.25608333333334,70.28472222222223,18.879722222222224,12.928472222222222,22.10902777777778,NaN,20.589136490250695,14.3375,0.5968050715796095,17.1245389954271,4.630281286337171,5.092161245154591,4.632270448974278,NaN,11.190115387136967,7.357452722935869,97.93,34,6.9,-0.8,2.8,Inf,1,0,100.39,100,31.9,22.8,24.1,-Inf,36,43,0,100.6,100.6,0,0,5.892059726113775,5.892059726113775,0,0,0,0,0,0,22.2,22.2,0,100.6,18.9,2013-06-15
Toronto,2013,07,99.62780323450134,69.52830188679245,22.227358490566036,16.12533692722372,22.219137466307277,NaN,19.910931174089068,13.436657681940702,0.5145558981269357,14.57193546463183,4.400680020853591,4.259808664639332,4.407723599002966,NaN,9.98459092920861,8.124746267069069,98.25,34,12.9,6,1.2,Inf,1,0,100.58,96,34.3,24.1,32.2,-Inf,36,85,0,181.8,181.8,0,NaN,24.0920138692292,24.0920138692292,0,Inf,0,0,0,-Inf,126,126,0,181.8,22.2,2013-07-15
Toronto,2013,08,99.57674731182796,66.92876344086021,20.914381720430107,14.196236559139784,23.293279569892473,NaN,23.646505376344088,14.029569892473118,0.4562270344810994,15.447615837960498,3.971336756479688,3.905893235636449,3.471853058229875,NaN,9.097944017664522,7.493860157290072,98.56,31,11.6,6.3,3.2,Inf,1,1,100.72,96,31.4,21.8,72.4,-Inf,36,45,0,69.2,69.2,0,NaN,6.128642432424666,6.128642432424666,0,Inf,0,0,0,-Inf,27.4,27.4,0,69.2,20.9,2013-08-15
Toronto,2013,09,99.61506944444444,73.28969359331477,16.152083333333334,11.117966573816156,21.787361111111114,NaN,21.70931849791377,13.698611111111111,0.5607639292272298,14.452333218924807,5.1092102162056,5.253556705988564,4.840552932546356,NaN,10.711866195489048,7.263718842313635,98.33,27,5.4,0.8,2.4,Inf,1,0,101.11,96,33.9,23.4,24.1,-Inf,36,36,0,69,69,0,NaN,5.987449928829993,5.987449928829993,0,Inf,0,0,0,-Inf,26,26,0,69,16.2,2013-09-15
Toronto,2013,10,99.55698910081743,75.02049180327869,11.04591280653951,6.477322404371585,21.85040871934605,-5.4,20.070844686648503,13.630790190735695,0.7220127297166311,14.918322662329983,5.504965232218951,5.490452296349093,5.012910327893713,0.9660917830792959,9.439714374443247,7.3922403309200515,97.06,29,-2.7,-7.6,0.4,-7,1,1,101.12,97,24.6,17.5,24.1,-4,36,40,0,55.6,55.6,0,NaN,3.864956886938293,3.864956886938293,0,Inf,0,0,0,-Inf,13.6,13.6,0,55.6,11,2013-10-15
Toronto,2013,11,99.88081944444444,69.61666666666666,2.6059722222222224,-2.6040277777777776,22.594583333333336,-9.307692307692308,22.644444444444446,19.726388888888888,1.0161993992779539,12.463588135333744,5.80757793760132,6.156301917179834,5.092167056744799,4.245596635225642,8.477982428672936,10.95540959796235,96.35,29,-12.3,-15.6,0.4,-22,1,1,101.86,98,16,14.2,80.5,-2,36,60,6,36.2,31.2,4.8,0.8660254037844386,2.4988181114324806,2.509238103901056,0.4853722353993394,0,0,0,0,2,12.4,12.4,2,36.2,2.6,2013-11-15
Toronto,2013,12,99.66032258064516,76.09139784946237,-3.9393817204301076,-7.695564516129032,18.537768817204302,-12.433823529411764,21.51278600269179,16.711021505376344,0.7024231493392364,12.145250634829315,5.514317119236913,6.239410988146907,7.582098763788611,5.571173115609151,9.982709346339627,9.075195782875365,98.22,38,-16.8,-21.4,1,-24,1,0,101.35,97,15.2,10,24.1,-1,36,48,125,65.8,42.8,29.3,4.303478539069514,4.14943447370999,4.022388954741424,2.1071052354161814,1,0,0,0,13,16.6,16.6,10.4,65.8,-3.9,2013-12-15
Toronto,2014,01,99.29318548387097,72.0497311827957,-8.355913978494623,-12.651881720430108,19.485887096774196,-18.09090909090909,22.29205921938089,20.259757738896365,1.0180852838669334,12.102476301686732,7.58793704939214,8.591778079032439,7.507460785703622,8.858834166099813,8.221300907462492,10.370291563453842,96.77,38,-24.1,-30.3,0.2,-39,1,1,101.55,98,7.4,6.3,32.2,-2,36,61,182,46.6,16,32,3.2837167507147647,2.9677695183383928,1.5737633820862962,2.1945974720928043,1,0,0,0,12,14.4,7.8,11.6,46.6,-8.4,2014-01-15
Toronto,2014,02,99.61138599105813,71.26527570789865,-7.804619970193741,-12.297913561847988,20.53636363636364,-15.163907284768213,24.082089552238806,17.917910447761194,0.8568108266003505,11.841917762949912,5.487793194573436,5.995809118339421,7.213531307293386,6.069357718553729,8.795678130407712,10.827253789662,97.67,37,-20.3,-23.7,0.2,-29,1,1,101.17,97,4.9,2.8,80.5,-1,36,57,412,54.4,17,39.5,6.017610839165342,4.110278766019591,2.3295093381683945,3.4773701520837808,6,0,0,0,25,15,11.2,14.9,54.4,-7.8,2014-02-15
Toronto,2014,03,99.64034993270525,64.96635262449529,-3.785464333781965,-9.724091520861373,22.164468371467027,-14.6875,22.981157469717363,19.259757738896365,0.8435759376352994,13.627908518444011,6.7065224532673415,7.097406492813216,5.335625317332907,5.867081999418874,10.32450152850476,9.347071464084772,97.75,33,-19.4,-25,0.4,-30,1,1,101.53,96,11,6.3,24.1,-1,36,52,158,27,8,29.599999999999998,6.5286794923612606,1.8283313974563615,0.9021360553517366,2.552232840694256,0,0,0,0,22,8.4,4.2,10.6,27,-3.8,2014-03-15
Toronto,2014,04,99.46280555555556,62.46527777777778,6.203333333333333,-1.0554166666666667,22.43625,-7.134328358208955,20.38108484005563,18.726388888888888,0.8693604932850407,18.121254855294108,4.826438546209182,4.923181642959033,4.859472185691066,3.2093401681326466,10.648053083830806,10.395322220915027,97.25,20,-6.4,-12.9,0,-13,1,0,101.33,97,22.2,14.2,24.1,-1,36,63,3,91.6,88.4,3,0.8944271909999159,5.793202516941632,5.7319271197169925,0.5477225575051661,0,0,0,0,2,27.6,27.6,3,91.6,6.2,2014-04-15
Toronto,2014,05,99.49627688172043,63.02284946236559,14.284274193548388,6.749059139784946,22.82231182795699,NaN,22.376344086021504,15.758064516129032,0.5265678849871295,17.74905876067306,5.227678434482496,4.773206306105272,4.092117233219474,NaN,10.030681308096408,7.888903191006352,98.15,21,2.6,-5.3,0.2,Inf,1,1,100.54,97,29.4,19.2,24.1,-Inf,36,49,0,56.199999999999996,56.199999999999996,0,NaN,3.576193687473118,3.576193687473118,0,Inf,0,0,0,-Inf,12.6,12.6,0,56.199999999999996,14.3,2014-05-15
